store_lat,store_lon,delivery_zone,city,city_tier,customer_lat,customer_lon,distance_km,road_type,traffic_index,rainfall_mm,weather_condition,hour,weekday,peak_hour_flag,weekend_flag,festival_day_flag,item_count,order_amount,order_weight_kg,membership_type,demand_level,vehicle_type,rider_experience_months,current_rider_load,rider_rating,previous_acceptance_rate,rider_earnings_today,current_incentive,delivery_charge,delivery_time_minutes,rider_accepted,order_month,order_year
13.057686,80.254649,CHE-Z05,chennai,1,13.04948,80.246783,1.248,highway,0.4732,0.0,clear,16,1,0,0,0,9,191.1,3.946,pass_plus,low,bike,27.3,3,5.0,0.653,1734.47,27.94,30.83,17.99,1,April,2026
12.967574,77.540858,BEN-Z05,bengaluru,1,12.973041,77.546155,0.836,arterial,0.3181,0.48,light_rain,10,3,0,0,0,6,353.8,4.454,pass,medium,bike,24.5,1,5.0,0.773,1465.13,19.46,29.15,14.55,1,April,2026
13.000426,77.566828,BEN-Z04,bengaluru,1,13.017929,77.567839,1.949,narrow_lane,0.2564,0.0,clear,15,0,0,0,0,9,52.79,4.603,none,high,bike,6.8,2,4.39,0.657,554.51,32.14,56.99,25.49,1,April,2026
11.094216,76.860558,COI-Z05,coimbatore,2,11.083213,76.851259,1.589,highway,0.5777,4.79,light_rain,22,4,0,0,0,5,141.13,1.522,pass,low,scooter,15.5,1,5.0,0.464,3094.85,39.38,45.11,12.98,0,April,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.089101,80.265949,3.202,arterial,0.6882,0.0,clear,13,4,1,0,0,4,102.24,2.207,none,medium,scooter,7.1,3,4.86,0.642,1104.67,54.25,71.14,32.46,0,March,2026
13.057686,80.254649,CHE-Z05,chennai,1,13.047263,80.275872,2.575,narrow_lane,0.4078,0.0,clear,23,0,0,0,0,5,35.0,2.562,none,low,scooter,5.6,3,4.45,0.707,4176.8,44.43,52.76,30.37,0,April,2026
28.74618,77.197588,DEL-Z03,delhi ncr,1,28.758698,77.186001,1.793,arterial,0.6637,0.0,clear,20,5,1,1,0,2,43.11,0.175,pass,medium,scooter,2.8,1,4.77,0.593,1566.57,50.32,50.03,18.2,1,January,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.956808,77.62003,2.044,narrow_lane,0.3983,0.0,clear,11,1,0,0,0,5,87.34,3.627,none,medium,bike,21.2,3,4.27,0.777,1309.68,32.58,48.26,30.01,1,January,2026
9.875458,78.128042,MAD-Z02,madurai,3,9.880384,78.142969,1.724,residential,0.4067,0.0,clear,6,5,0,1,0,8,345.05,7.552,none,medium,bike,17.0,1,4.03,0.886,424.13,28.15,29.38,16.31,1,January,2026
28.599307,77.205607,DEL-Z10,delhi ncr,1,28.630796,77.181541,4.216,narrow_lane,0.6844,0.0,clear,8,3,1,0,0,4,81.4,0.965,none,low,scooter,16.8,3,3.89,0.833,1012.99,73.56,82.14,49.26,1,April,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.559599,77.259782,1.233,residential,0.2716,0.0,clear,14,0,0,0,0,8,211.81,2.838,pass,medium,bike,11.3,2,4.27,0.777,1591.31,21.18,34.25,19.02,1,April,2026
10.953722,76.93508,COI-Z04,coimbatore,2,10.966675,76.905411,3.545,residential,0.767,0.0,clear,13,6,1,1,0,4,162.11,2.274,pass,medium,scooter,30.3,0,4.48,0.788,696.68,60.86,53.0,27.79,1,June,2026
19.017886,72.806471,MUM-Z01,mumbai,1,19.020674,72.820903,1.549,highway,0.5544,0.0,clear,7,6,0,1,0,2,161.43,0.585,none,low,bike,11.9,3,4.35,0.692,678.29,28.38,44.38,18.58,1,June,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.11135,80.281135,0.899,arterial,0.2984,0.0,clear,11,2,0,0,0,3,46.64,1.05,none,low,bike,10.6,0,4.55,0.779,959.4,21.2,44.32,9.92,1,March,2026
9.82467,78.181555,MAD-Z04,madurai,3,9.823509,78.205274,2.602,residential,0.5489,2.74,light_rain,20,0,1,0,0,9,371.93,5.006,pass,medium,bicycle,10.5,0,4.21,0.888,2468.76,55.95,23.87,30.46,0,May,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.431823,78.478157,1.312,arterial,0.4917,0.0,clear,22,4,0,0,0,2,74.07,0.568,none,high,bike,5.3,0,4.95,0.508,2402.74,29.07,50.13,12.46,1,January,2026
28.633234,77.222117,DEL-Z11,delhi ncr,1,28.622193,77.257942,3.706,narrow_lane,0.4678,0.0,clear,22,3,0,0,0,8,196.74,2.284,none,low,scooter,7.6,0,4.66,0.899,1005.4,52.08,55.14,34.37,1,April,2026
12.967574,77.540858,BEN-Z05,bengaluru,1,12.952563,77.552134,2.069,residential,0.5122,8.79,moderate_rain,17,3,0,0,0,7,186.21,1.631,pass,low,bike,4.2,1,4.2,0.589,1007.93,44.89,35.76,23.67,1,January,2026
13.005784,77.598458,BEN-Z11,bengaluru,1,12.988697,77.593237,1.982,narrow_lane,0.4779,9.49,moderate_rain,17,0,0,0,0,16,1682.98,5.956,pass,low,ev_bike,14.8,0,4.7,0.657,772.57,44.12,31.93,29.89,1,February,2026
19.036485,72.873597,MUM-Z03,mumbai,1,19.06032,72.875488,2.658,residential,0.306,0.0,clear,14,1,0,0,0,5,131.44,3.54,pass_plus,low,bicycle,10.4,0,4.45,0.553,1119.79,27.41,35.33,28.69,0,January,2026
13.066524,80.254772,CHE-Z07,chennai,1,13.073774,80.301292,5.103,highway,0.7368,0.0,clear,12,4,1,0,0,3,96.64,1.007,none,high,bike,13.5,2,4.16,0.556,813.64,57.61,99.46,29.91,0,May,2026
13.028598,77.544217,BEN-Z07,bengaluru,1,13.043504,77.535036,1.933,narrow_lane,0.7897,0.0,clear,20,0,1,0,0,2,78.29,0.772,none,medium,bike,11.0,0,4.51,0.759,1300.33,51.67,62.59,27.65,1,February,2026
12.967086,77.602738,BEN-Z08,bengaluru,1,12.973445,77.586773,1.869,narrow_lane,0.6875,0.0,clear,13,3,1,0,0,1,84.35,0.412,none,high,scooter,9.9,0,4.27,0.917,2296.83,39.7,58.2,25.67,1,February,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.558909,77.271541,2.372,narrow_lane,0.5731,0.0,clear,20,1,1,0,0,2,50.69,0.328,pass,low,bike,26.3,0,4.46,0.922,1723.97,52.75,57.16,32.36,1,April,2026
13.085855,80.271117,CHE-Z10,chennai,1,13.110809,80.27172,2.776,arterial,0.7554,2.39,light_rain,21,1,1,0,0,7,89.3,2.868,pass,high,bike,39.4,3,3.92,0.632,1228.81,67.34,54.65,27.91,0,May,2026
17.339546,78.362421,HYD-Z02,hyderabad,1,17.326708,78.354222,1.672,arterial,0.72,0.0,clear,19,0,1,0,0,4,94.0,0.981,none,low,bike,8.6,3,4.52,0.808,1212.12,38.66,61.02,25.15,1,June,2026
28.599307,77.205607,DEL-Z10,delhi ncr,1,28.615479,77.202861,1.818,arterial,0.5016,0.0,clear,3,3,0,0,0,9,314.94,4.824,pass,low,ev_bike,6.8,0,4.5,0.898,400.92,34.08,22.01,17.91,1,May,2026
10.972085,76.949985,COI-Z07,coimbatore,2,10.936946,76.967401,4.345,arterial,0.209,0.0,clear,14,2,0,0,0,2,113.05,1.796,none,low,bike,20.8,3,4.35,0.723,570.49,65.16,57.05,24.89,1,January,2026
28.599307,77.205607,DEL-Z10,delhi ncr,1,28.574659,77.194199,2.958,highway,0.8414,0.0,clear,21,6,1,1,0,5,57.7,3.743,none,low,bicycle,37.7,3,4.09,0.72,3372.42,54.06,61.97,40.55,0,January,2026
12.999763,77.568869,BEN-Z03,bengaluru,1,12.976455,77.560696,2.739,residential,0.6577,0.0,clear,20,3,1,0,0,3,65.86,0.639,none,low,bike,4.0,2,4.4,0.708,841.53,42.96,61.56,31.47,1,April,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.097977,72.773971,2.093,arterial,0.6535,0.0,clear,21,3,1,0,0,2,35.0,1.175,none,medium,scooter,22.9,1,4.1,0.647,426.03,47.84,56.68,19.59,1,April,2026
12.32021,76.658884,MYS-Z03,mysuru,3,12.312566,76.672242,1.682,residential,0.857,0.0,clear,21,6,1,1,0,8,273.59,3.729,pass,medium,bike,10.4,2,4.58,0.468,800.69,42.3,32.52,22.84,1,February,2026
13.066524,80.254772,CHE-Z07,chennai,1,13.034085,80.251239,3.627,arterial,0.5179,0.0,clear,10,2,0,0,0,10,269.48,8.571,pass_plus,medium,bike,7.4,1,4.45,0.813,701.77,55.32,51.39,27.6,1,April,2026
13.066524,80.254772,CHE-Z07,chennai,1,13.084892,80.279473,3.366,residential,0.6652,0.0,clear,19,4,1,0,0,6,240.71,1.009,pass,low,bike,14.4,3,4.82,0.611,399.34,69.07,50.95,32.61,1,April,2026
12.985599,77.595719,BEN-Z09,bengaluru,1,12.995372,77.633205,4.204,narrow_lane,0.4507,0.0,clear,7,2,0,0,0,11,359.11,3.293,none,medium,bike,6.6,1,4.57,0.912,1557.18,65.0,48.33,40.61,1,June,2026
9.933797,78.060875,MAD-Z01,madurai,3,9.926158,78.049744,1.486,arterial,0.7547,3.65,light_rain,12,6,1,1,0,3,58.08,1.796,none,medium,bicycle,11.2,1,4.35,0.72,2615.35,51.92,44.77,23.35,1,February,2026
17.432337,78.531114,HYD-Z07,hyderabad,1,17.441795,78.525218,1.224,residential,0.5532,0.0,clear,18,0,0,0,0,1,35.0,0.327,pass,low,scooter,58.7,2,4.05,0.694,1239.49,24.52,44.2,15.34,1,June,2026
28.64713,77.233083,DEL-Z05,delhi ncr,1,28.62838,77.239412,2.174,narrow_lane,0.6003,0.0,clear,8,4,1,0,0,2,84.57,0.253,pass_plus,low,scooter,14.4,1,3.94,0.775,827.77,50.44,40.47,24.04,1,April,2026
28.667966,77.154585,DEL-Z08,delhi ncr,1,28.674298,77.153447,0.713,narrow_lane,0.4334,0.0,clear,15,6,0,1,0,2,150.45,1.271,none,medium,bike,21.5,2,4.45,0.731,2298.2,16.47,39.98,15.04,1,February,2026
10.981957,77.020962,COI-Z01,coimbatore,2,10.955065,77.010277,3.21,residential,0.6755,3.4,light_rain,8,5,1,1,0,3,52.45,0.981,pass_plus,high,scooter,23.0,2,4.48,0.923,1219.35,72.51,49.78,27.77,0,February,2026
12.913579,77.605083,BEN-Z06,bengaluru,1,12.884781,77.573788,4.665,residential,0.447,0.0,clear,7,5,0,1,0,2,37.67,0.412,pass_plus,low,ev_bike,22.1,3,5.0,0.694,596.92,68.49,47.16,41.94,1,June,2026
19.065715,72.902957,MUM-Z08,mumbai,1,19.0684,72.92394,2.225,arterial,0.7299,0.0,light_rain,8,5,1,1,0,11,160.95,2.6,none,medium,bike,18.8,2,4.93,0.417,1450.54,47.24,59.52,26.95,0,June,2026
13.04181,80.181067,CHE-Z02,chennai,1,13.022733,80.201484,3.065,arterial,0.6299,0.0,clear,12,2,1,0,0,2,35.0,1.06,pass_plus,medium,bike,9.2,2,4.12,0.81,479.0,55.3,48.95,23.18,1,June,2026
28.74618,77.197588,DEL-Z03,delhi ncr,1,28.801129,77.194149,6.119,residential,0.599,0.0,clear,21,3,1,0,0,8,271.04,1.447,none,high,scooter,16.6,2,4.38,0.681,1786.98,85.4,111.64,46.63,0,March,2026
28.65611,77.243342,DEL-Z12,delhi ncr,1,28.655976,77.22326,1.96,residential,0.6388,0.0,clear,12,3,1,0,0,7,155.89,3.945,pass,low,bike,14.6,0,4.06,0.963,1171.01,50.77,36.96,21.58,1,January,2026
28.64713,77.233083,DEL-Z05,delhi ncr,1,28.638602,77.257735,2.586,residential,0.439,0.0,clear,22,2,0,0,1,2,35.0,0.305,pass_plus,high,bike,11.3,3,4.76,0.891,1430.87,64.61,41.95,26.28,1,January,2026
12.989196,80.282597,CHE-Z09,chennai,1,13.008639,80.326467,5.222,arterial,0.5862,0.0,clear,19,3,1,0,0,3,152.11,1.418,pass_plus,medium,bike,7.7,3,4.57,0.655,1432.27,98.32,50.73,34.33,0,March,2026
28.65611,77.243342,DEL-Z12,delhi ncr,1,28.669737,77.20026,4.468,highway,0.7347,0.0,clear,19,6,1,1,0,3,35.0,2.527,pass_plus,high,bike,11.1,0,4.17,0.769,1638.5,79.63,60.88,24.86,0,March,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.857961,77.590483,2.247,residential,0.6152,0.0,clear,21,3,1,0,0,3,35.0,1.195,none,medium,bike,28.3,1,4.25,0.684,1884.16,55.47,58.26,21.25,1,March,2026
17.432337,78.531114,HYD-Z07,hyderabad,1,17.450403,78.536773,2.097,residential,0.4083,0.0,clear,18,5,0,1,1,8,402.25,3.882,none,high,bike,13.5,0,4.69,0.851,1502.39,54.28,45.36,19.52,1,March,2026
13.009524,77.554209,BEN-Z01,bengaluru,1,13.045581,77.565901,4.205,arterial,0.5945,0.0,clear,5,6,0,1,0,4,36.35,4.959,pass,low,bike,3.0,2,4.51,0.563,589.89,52.14,61.7,33.41,0,March,2026
13.028598,77.544217,BEN-Z07,bengaluru,1,12.990786,77.490406,7.188,residential,0.5575,0.0,clear,21,1,1,0,0,2,47.15,1.122,none,low,bike,11.8,2,4.34,0.752,2057.66,68.32,107.62,53.05,0,February,2026
13.028598,77.544217,BEN-Z07,bengaluru,1,13.025506,77.530665,1.508,arterial,0.4319,1.53,light_rain,17,0,0,0,0,5,669.35,4.27,none,medium,ev_bike,13.6,3,4.55,0.686,2014.05,35.19,33.13,21.87,0,April,2026
17.432337,78.531114,HYD-Z07,hyderabad,1,17.449101,78.5304,1.866,narrow_lane,0.5383,0.0,clear,6,6,0,1,0,4,140.26,0.726,none,low,bike,19.2,0,4.32,0.669,314.03,27.55,43.83,26.45,1,May,2026
17.339546,78.362421,HYD-Z02,hyderabad,1,17.343907,78.347475,1.659,narrow_lane,0.332,0.91,light_rain,6,4,0,0,0,3,35.0,4.068,pass_plus,low,scooter,18.6,1,4.14,0.805,965.42,31.97,38.42,16.6,1,May,2026
13.028598,77.544217,BEN-Z07,bengaluru,1,13.027976,77.531553,1.374,arterial,0.6751,0.0,clear,20,0,1,0,0,7,290.04,3.968,pass,high,bike,6.4,3,4.88,0.498,316.45,41.68,38.27,24.06,1,May,2026
17.377649,78.567744,HYD-Z09,hyderabad,1,17.348486,78.555679,3.486,arterial,0.7001,0.0,clear,19,2,1,0,0,2,35.0,2.082,none,medium,ev_bike,11.3,3,4.24,0.554,1546.18,61.76,67.35,33.32,0,April,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.078753,80.257071,2.533,arterial,0.4606,0.0,clear,14,2,0,0,0,1,35.0,0.545,none,medium,scooter,5.1,2,4.05,0.826,1304.22,32.8,53.74,21.65,0,April,2026
12.32021,76.658884,MYS-Z03,mysuru,3,12.318227,76.669118,1.133,arterial,0.408,0.0,clear,17,2,0,0,0,7,327.74,2.022,pass_plus,medium,scooter,8.7,2,4.68,0.807,3508.24,24.58,13.76,19.0,0,April,2026
12.985599,77.595719,BEN-Z09,bengaluru,1,12.950247,77.547344,6.552,narrow_lane,0.6938,0.0,clear,21,2,1,0,0,3,60.36,3.508,pass_plus,high,bike,12.0,1,3.98,0.767,1145.16,79.16,65.64,68.61,0,June,2026
10.972085,76.949985,COI-Z07,coimbatore,2,10.991787,76.964599,2.71,residential,0.7631,0.0,clear,9,3,1,0,0,7,392.06,1.819,none,medium,bike,18.7,1,4.42,0.349,1003.62,53.11,41.36,23.83,0,June,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.084928,80.286219,0.698,arterial,0.6461,0.0,clear,19,1,1,0,0,11,750.46,8.148,none,medium,bike,21.8,1,4.63,0.691,1191.98,37.05,45.27,16.51,1,June,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.875331,77.599139,4.238,arterial,0.7165,0.0,clear,12,6,1,1,0,8,63.72,1.796,none,medium,bicycle,37.7,0,3.95,0.679,1043.94,51.77,79.02,46.4,0,May,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.067496,80.279997,1.774,residential,0.7115,0.0,clear,13,3,1,0,0,3,71.97,2.522,pass,medium,scooter,3.3,2,4.42,0.863,443.17,45.22,53.05,22.64,1,January,2026
11.094216,76.860558,COI-Z05,coimbatore,2,11.063265,76.819973,5.609,highway,0.5149,0.0,clear,20,3,1,0,0,3,97.56,0.309,pass_plus,low,bike,21.3,1,4.65,0.491,1281.86,74.72,64.0,25.99,0,June,2026
12.967086,77.602738,BEN-Z08,bengaluru,1,12.982708,77.615974,2.253,highway,0.683,0.0,clear,9,3,1,0,0,6,144.12,4.703,none,medium,ev_bike,18.9,1,4.57,0.452,442.29,50.14,60.03,21.2,1,April,2026
11.075762,76.949599,COI-Z08,coimbatore,2,11.056883,76.949128,2.1,residential,0.497,0.0,light_rain,10,0,0,0,0,4,89.84,1.4,pass,low,bike,29.3,0,3.95,0.461,766.11,44.55,36.6,15.01,1,May,2026
19.152033,72.838243,MUM-Z10,mumbai,1,19.144345,72.832371,1.054,arterial,0.7779,0.0,clear,12,5,1,1,0,2,46.55,1.757,none,high,bike,26.4,3,5.0,0.761,521.72,40.99,71.69,20.23,1,January,2026
13.000426,77.566828,BEN-Z04,bengaluru,1,12.992767,77.541185,2.906,residential,0.3836,0.0,clear,10,4,0,0,0,4,135.6,1.37,pass,high,bike,23.5,3,4.51,0.468,872.68,34.53,58.95,29.29,1,June,2026
13.001202,80.271869,CHE-Z13,chennai,1,13.012286,80.274697,1.27,arterial,0.6674,0.0,clear,20,1,1,0,0,4,88.09,1.657,pass_plus,medium,scooter,12.2,0,4.59,0.579,2767.54,44.94,52.83,17.55,1,March,2026
12.999763,77.568869,BEN-Z03,bengaluru,1,12.988444,77.551743,2.242,arterial,0.39299999999999996,0.0,clear,17,0,0,0,0,1,37.41,0.353,pass,low,bike,8.2,2,4.31,0.951,576.1,38.74,48.3,17.86,1,April,2026
12.956562,77.54897,BEN-Z12,bengaluru,1,12.940242,77.560167,2.183,arterial,0.6636,0.0,clear,19,2,1,0,0,3,125.16,1.376,none,low,ev_bike,8.2,0,4.41,0.918,2493.17,49.23,46.54,21.21,0,January,2026
19.073551,72.808853,MUM-Z02,mumbai,1,19.11133,72.78478,4.904,arterial,0.8007,4.27,light_rain,20,1,1,0,0,8,125.47,2.024,pass_plus,medium,bike,14.1,2,4.4,0.731,2506.48,100.2,58.01,45.25,0,January,2026
13.137892,80.313144,CHE-Z04,chennai,1,13.144417,80.286745,2.949,residential,0.4187,0.0,clear,18,1,0,0,0,6,81.75,0.442,pass,low,bicycle,13.5,2,4.08,0.738,3693.83,40.57,49.21,39.68,0,January,2026
28.6353,77.181975,DEL-Z01,delhi ncr,1,28.663923,77.191053,3.304,arterial,0.8134,0.0,clear,12,1,1,0,0,8,207.82,5.252,none,medium,bike,16.1,2,4.18,0.453,2103.33,59.71,63.39,32.35,0,May,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.831718,77.58725,2.268,residential,0.464,0.0,clear,23,2,0,0,0,3,261.65,1.14,none,medium,bike,14.9,3,4.44,0.836,2191.93,27.02,38.21,26.13,0,May,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.185979,80.225685,2.2,narrow_lane,0.3225,0.0,clear,14,1,0,0,0,1,45.99,0.699,none,high,bike,15.2,3,4.8,0.906,1825.45,41.22,57.5,25.9,1,March,2026
13.09369,80.301218,CHE-Z01,chennai,1,13.084716,80.313433,1.657,residential,0.8101,0.0,clear,21,6,1,1,0,2,99.35,0.644,none,medium,ev_bike,10.1,1,4.67,0.536,2449.08,45.51,53.51,20.62,0,April,2026
12.292492,76.634712,MYS-Z02,mysuru,3,12.277521,76.61876,2.403,residential,0.3544,0.0,clear,14,5,0,1,0,5,107.76,2.96,pass,low,scooter,6.9,0,4.37,0.834,1358.65,25.6,37.6,18.38,0,January,2026
19.152033,72.838243,MUM-Z10,mumbai,1,19.147401,72.816413,2.35,arterial,0.567,0.27,light_rain,12,1,1,0,0,5,160.24,1.081,pass_plus,low,bike,49.3,1,4.45,0.872,571.03,52.82,36.2,24.36,1,May,2026
19.020807,72.870459,MUM-Z12,mumbai,1,19.018802,72.847278,2.447,arterial,0.5712,15.45,heavy_rain,10,3,0,0,0,2,35.0,0.765,pass,low,bike,41.1,3,4.64,0.597,444.27,55.74,54.56,28.92,1,March,2026
11.047512,76.985832,COI-Z06,coimbatore,2,11.058232,77.015198,3.419,highway,0.58,0.0,clear,20,1,1,0,0,6,155.29,5.123,pass,medium,ev_bike,20.7,3,4.28,0.692,1997.14,57.59,47.76,26.29,0,February,2026
28.604165,77.10169,DEL-Z06,delhi ncr,1,28.604056,77.082089,1.914,residential,0.3671,2.4,light_rain,10,4,0,0,0,5,138.02,4.466,none,low,bike,13.5,3,4.85,0.574,662.21,38.49,51.89,21.5,1,April,2026
12.32021,76.658884,MYS-Z03,mysuru,3,12.336136,76.680954,2.981,residential,0.3796,0.0,clear,14,1,0,0,0,2,47.41,0.689,pass,medium,bike,13.5,0,4.2,0.912,1597.23,34.11,43.06,18.07,0,January,2026
17.362706,78.397761,HYD-Z10,hyderabad,1,17.365459,78.367459,3.23,highway,0.5777,1.94,light_rain,19,0,1,0,0,4,118.7,1.856,none,medium,scooter,8.5,1,4.27,0.587,1022.88,57.85,78.03,26.21,0,January,2026
13.050043,80.200144,CHE-Z08,chennai,1,13.073121,80.193208,2.674,arterial,0.4166,0.0,light_rain,17,4,0,0,0,3,35.0,0.933,pass_plus,medium,bike,9.7,1,4.97,0.863,989.65,34.22,44.76,19.82,1,April,2026
17.377649,78.567744,HYD-Z09,hyderabad,1,17.377278,78.552014,1.67,residential,0.3457,0.0,clear,11,3,0,0,0,7,356.73,5.41,none,low,ev_bike,8.1,0,4.19,0.858,1116.56,32.1,27.6,16.2,1,June,2026
13.009524,77.554209,BEN-Z01,bengaluru,1,13.012137,77.562052,0.898,narrow_lane,0.3738,0.0,clear,22,4,0,0,1,10,406.39,3.191,none,high,bike,13.5,0,4.44,0.784,456.23,35.92,43.24,16.19,1,January,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.092626,80.277427,1.057,residential,0.5777,0.0,clear,8,0,1,0,0,5,95.45,1.018,pass,high,ev_bike,13.8,0,4.29,0.727,1240.53,37.69,48.75,13.46,1,June,2026
13.005784,77.598458,BEN-Z11,bengaluru,1,13.006879,77.628017,3.205,arterial,0.8131,0.0,clear,9,6,1,1,0,2,87.36,0.221,none,medium,bike,19.7,3,4.5,0.526,381.97,53.2,69.13,32.53,1,January,2026
9.938364,78.219125,MAD-Z05,madurai,3,9.931129,78.24328,2.765,residential,0.4079,0.0,clear,10,5,0,1,0,5,239.03,1.333,none,low,bike,9.1,2,4.24,0.762,756.11,34.27,30.41,20.94,1,June,2026
12.989196,80.282597,CHE-Z09,chennai,1,12.981003,80.270999,1.552,narrow_lane,0.6291,5.63,moderate_rain,21,4,1,0,0,3,244.43,1.846,none,medium,bike,24.0,3,4.2,0.74,1909.82,61.06,48.7,22.25,1,January,2026
12.967086,77.602738,BEN-Z08,bengaluru,1,12.980467,77.593315,1.805,arterial,0.6305,0.0,clear,21,2,1,0,0,15,1025.67,2.115,none,medium,bike,6.1,3,3.86,0.944,1624.86,39.48,39.71,25.37,1,March,2026
28.667966,77.154585,DEL-Z08,delhi ncr,1,28.659104,77.141513,1.612,arterial,0.7371,0.0,clear,12,6,1,1,0,7,91.28,7.63,none,medium,bicycle,24.5,1,4.62,0.847,921.12,37.87,66.44,30.71,1,March,2026
17.432337,78.531114,HYD-Z07,hyderabad,1,17.390662,78.518418,4.826,arterial,0.3286,0.0,clear,14,0,0,0,1,3,147.75,1.185,pass,low,bike,15.4,3,4.64,0.905,1046.2,85.95,75.84,33.8,1,March,2026
28.65611,77.243342,DEL-Z12,delhi ncr,1,28.695723,77.223902,4.796,narrow_lane,0.5777,0.0,clear,21,0,1,0,0,2,67.12,1.362,none,high,bike,12.6,3,4.21,0.764,4200.0,58.2,101.4,50.55,0,April,2026
19.017356,72.852547,MUM-Z11,mumbai,1,18.995055,72.828648,3.53,residential,0.4842,3.12,light_rain,14,5,0,1,0,4,84.03,2.524,none,medium,ev_bike,4.5,1,4.59,0.544,1261.2,51.76,64.3,32.46,0,January,2026
12.989196,80.282597,CHE-Z09,chennai,1,12.977898,80.287344,1.358,arterial,0.7262,0.0,clear,9,2,1,0,0,1,35.0,1.052,none,medium,ev_bike,17.8,1,4.94,0.692,665.79,41.52,56.76,14.04,1,May,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.127175,80.207578,4.709,arterial,0.3167,0.0,clear,10,0,0,0,0,6,291.49,1.219,none,low,scooter,13.8,0,3.88,0.556,1226.79,70.07,57.82,29.66,0,January,2026
28.599307,77.205607,DEL-Z10,delhi ncr,1,28.565553,77.213377,3.829,highway,0.4191,0.0,clear,17,4,0,0,0,9,359.46,1.796,pass_plus,low,scooter,32.2,1,4.14,0.525,2630.11,44.26,35.66,22.56,0,January,2026
12.913579,77.605083,BEN-Z06,bengaluru,1,12.905235,77.596703,1.298,residential,0.6649,0.0,clear,20,4,1,0,0,2,56.48,0.226,none,high,scooter,15.9,2,4.14,0.861,1129.06,44.49,66.48,18.49,1,May,2026
12.989196,80.282597,CHE-Z09,chennai,1,12.973923,80.27483,1.895,narrow_lane,0.7647,4.21,light_rain,8,5,1,1,0,2,50.47,0.409,pass_plus,high,bike,9.9,2,4.39,0.911,1706.73,50.62,43.32,25.57,1,February,2026
11.047512,76.985832,COI-Z06,coimbatore,2,11.016831,76.993119,3.503,highway,0.4234,0.0,clear,7,3,0,0,1,2,67.34,2.329,none,medium,bike,10.4,0,4.18,0.558,1594.42,55.68,61.46,14.9,0,January,2026
19.152033,72.838243,MUM-Z10,mumbai,1,19.143772,72.827134,1.485,arterial,0.3643,0.0,clear,23,4,0,0,0,2,60.04,0.248,none,low,bike,13.8,1,4.36,0.728,837.16,30.71,51.24,16.39,1,April,2026
13.009524,77.554209,BEN-Z01,bengaluru,1,12.990639,77.574235,3.02,arterial,0.5719,0.0,clear,13,2,1,0,0,3,100.74,0.779,pass,medium,bike,10.1,0,4.45,0.923,503.14,47.81,54.13,23.53,1,January,2026
13.102544,80.255519,CHE-Z14,chennai,1,13.11053,80.264943,1.353,arterial,0.4521,12.59,moderate_rain,14,0,0,0,0,4,238.5,3.101,pass,low,bike,21.0,3,4.96,0.872,1540.82,50.7,37.09,20.29,1,March,2026
13.057686,80.254649,CHE-Z05,chennai,1,13.106722,80.216588,6.835,arterial,0.4991,12.66,moderate_rain,16,2,0,0,0,4,35.0,2.493,pass,low,bike,8.1,1,3.92,0.765,1202.05,113.68,107.19,48.26,0,April,2026
13.050043,80.200144,CHE-Z08,chennai,1,13.057668,80.204797,0.986,narrow_lane,0.626,0.0,clear,13,0,1,0,0,6,217.67,2.673,none,medium,scooter,13.5,3,4.14,0.902,1593.25,36.82,47.27,21.77,1,April,2026
28.636198,77.200089,DEL-Z09,delhi ncr,1,28.670634,77.172054,4.706,residential,0.609,0.0,clear,20,4,1,0,0,2,61.67,1.878,pass_plus,medium,scooter,4.4,1,4.58,0.673,1248.85,73.16,50.58,39.82,0,January,2026
19.073551,72.808853,MUM-Z02,mumbai,1,19.096912,72.804389,2.64,highway,0.6566,1.58,light_rain,21,1,1,0,0,2,110.61,0.879,none,medium,ev_bike,19.5,2,4.75,0.623,1546.1,58.16,73.34,22.32,1,April,2026
28.65611,77.243342,DEL-Z12,delhi ncr,1,28.666867,77.241893,1.204,residential,0.7438,0.0,clear,20,0,1,0,0,3,59.17,0.15,pass,low,bike,26.2,2,4.72,0.709,1192.43,40.69,52.97,17.43,1,May,2026
12.319566,76.674223,MYS-Z05,mysuru,3,12.339646,76.693222,3.041,arterial,0.2722,0.0,clear,6,2,0,0,0,1,125.48,0.163,pass_plus,low,bike,26.3,3,4.43,0.567,928.78,48.73,39.69,20.39,1,January,2026
